func_ov000_020773c0 kind:function(thumb,size=0x44) addr:0x020773c0
_ZN7MapBase8vfunc_74EP5Vec3p kind:function(arm,size=0x10c) addr:0x0207eff4
_ZN7MapBase18func_ov00_0207f100Ev kind:function(arm,size=0x4) addr:0x0207f100
_ZN7MapBase18func_ov00_0207f104Eii kind:function(arm,size=0xf0) addr:0x0207f104
_ZN7MapBase18func_ov00_0207f1f4EP5Vec3pPi kind:function(arm,size=0x130) addr:0x0207f1f4
_ZN7MapBase8vfunc_88Ev kind:function(arm,size=0x8) addr:0x0207f324
_ZN7MapBase8vfunc_8cEv kind:function(arm,size=0x8) addr:0x0207f32c
_ZN7MapBase8vfunc_9cEv kind:function(arm,size=0x4) addr:0x0207f334
_ZN7MapBase8vfunc_a0Ev kind:function(arm,size=0x4) addr:0x0207f338
_ZN7MapBase8vfunc_a4EPc kind:function(arm,size=0x8) addr:0x0207f33c
_ZN7MapBase8vfunc_a8Ev kind:function(arm,size=0x4) addr:0x0207f344
_ZN7MapBase8vfunc_acEv kind:function(arm,size=0x4) addr:0x0207f348
_ZN7MapBase8vfunc_78EPb kind:function(arm,size=0x8) addr:0x0207f34c
_ZN7MapBase8vfunc_7cEiPiiPs kind:function(arm,size=0x8) addr:0x0207f354
_ZN7MapBase8vfunc_80Ev kind:function(arm,size=0x8) addr:0x0207f35c
_ZN7MapBase8vfunc_84Ei kind:function(arm,size=0x28) addr:0x0207f364
_ZN7MapBase18func_ov00_0207f38cEPi kind:function(arm,size=0x38) addr:0x0207f38c
_ZN7MapBase8vfunc_90Eiii kind:function(arm,size=0xdc) addr:0x0207f3c4
_ZN7MapBase8vfunc_94Ev kind:function(arm,size=0x4) addr:0x0207f4a0
_ZN7MapBase18func_ov00_0207f4a4EP5Vec2si kind:function(arm,size=0x98) addr:0x0207f4a4
_ZN7MapBase18func_ov00_0207f53cEP5Vec2sPS_P5Vec3p kind:function(arm,size=0x4c) addr:0x0207f53c
_ZN7MapBase18func_ov00_0207f588EP5Vec2sPS_P5Vec2bi kind:function(arm,size=0xa8) addr:0x0207f588
_ZN7MapBase18func_ov00_0207f630EP5Vec2sP5Vec3p kind:function(arm,size=0x64) addr:0x0207f630
_ZN7MapBase13GetTileStartXEi kind:function(arm,size=0xc) addr:0x0207f694
_ZN7MapBase13GetTileStartZEi kind:function(arm,size=0xc) addr:0x0207f6a0
_ZN7MapBase11GetTileEndXEi kind:function(arm,size=0x10) addr:0x0207f6ac
_ZN7MapBase11GetTileEndZEi kind:function(arm,size=0x10) addr:0x0207f6bc
_ZN7MapBase13GetTileBoundsEP5Vec2bP4AABB kind:function(arm,size=0xac) addr:0x0207f6cc
_ZN7MapBase15GetClampedTileXEi kind:function(arm,size=0x28) addr:0x0207f778
_ZN7MapBase15GetClampedTileYEi kind:function(arm,size=0x28) addr:0x0207f7a0
_ZN7MapBase8GetTileXEi kind:function(arm,size=0x10) addr:0x0207f7c8
_ZN7MapBase8GetTileYEi kind:function(arm,size=0x10) addr:0x0207f7d8
_ZN7MapBase10IsInBoundsEP5Vec3p kind:function(arm,size=0x5c) addr:0x0207f7e8
_ZN7MapBase11AddEntranceEP8Entrance kind:function(arm,size=0x7c) addr:0x0207f844
_ZN7MapBase12FindEntranceEi kind:function(arm,size=0x64) addr:0x0207f8c0
_ZN7MapBase18func_ov00_0207f924Ei kind:function(arm,size=0x10) addr:0x0207f924
_ZN7MapBase18func_ov00_0207f934Ev kind:function(arm,size=0x14) addr:0x0207f934
_ZN7MapBase18func_ov00_0207f948Ei kind:function(arm,size=0x10) addr:0x0207f948
_ZN7MapBase10AddTriggerEP13TriggerParams kind:function(arm,size=0x150) addr:0x0207f958
_ZN11TriggerBase8vfunc_08Ev kind:function(arm,size=0x4) addr:0x0207faa8
_ZN7MapBase21GetTriggerBoundingBoxEiP4AABB kind:function(arm,size=0xb0) addr:0x0207faac
_ZN11TriggerBase14GetBoundingBoxEP4AABB kind:function(arm,size=0x8) addr:0x0207fb5c
_ZN7MapBase23GetTriggerBoundingBoxesEiP4AABBi kind:function(arm,size=0xc8) addr:0x0207fb64
_ZN7MapBase21GetOverlappingTriggerEP5Vec3p kind:function(arm,size=0x64) addr:0x0207fc2c
_ZN11TriggerBase8OverlapsEP5Vec3p kind:function(arm,size=0x8) addr:0x0207fc90
_ZN7MapBase11FindTriggerEi kind:function(arm,size=0x48) addr:0x0207fc98
_ZN7MapBase22GetOverlappingTriggersEP5Vec3pPP11TriggerBasei kind:function(arm,size=0x78) addr:0x0207fce0
_ZN7MapBase23IsTriggerTypeOverlappedEiP5Vec3p kind:function(arm,size=0x78) addr:0x0207fd58
_ZN7MapBase18AnyTrigger_func_0cEi kind:function(arm,size=0x64) addr:0x0207fdd0
_ZN11TriggerBase8vfunc_0cEv kind:function(arm,size=0x8) addr:0x0207fe34
_ZN7MapBase16Trigger_vfunc_08Ev kind:function(arm,size=0x44) addr:0x0207fe3c
_ZN7MapBase10AddTriggerEi kind:function(arm,size=0x108) addr:0x0207fe80
_ZN7MapBase18func_ov00_0207ff88Ei kind:function(arm,size=0xd4) addr:0x0207ff88
_ZN7MapBase18func_ov00_0208005cEiii kind:function(arm,size=0x10) addr:0x0208005c
_ZN7MapBase18func_ov00_0208006cEii kind:function(arm,size=0x10) addr:0x0208006c
_ZN7MapBase18func_ov00_0208007cEii kind:function(arm,size=0x10) addr:0x0208007c
_ZN7MapBase18func_ov00_0208008cEj kind:function(arm,size=0x10) addr:0x0208008c
_ZN7MapBase7AddExitEP4Exit kind:function(arm,size=0xa4) addr:0x0208009c
_ZN7MapBase18func_ov00_02080140EP4Exit kind:function(arm,size=0x1e4) addr:0x02080140
_ZN12MapBase_Unk118func_ov00_02080324Eiii kind:function(arm,size=0x78) addr:0x02080324
_ZN7MapBase8FindExitEjP4Exit kind:function(arm,size=0xd0) addr:0x0208039c
_ZN7MapBase18AddCameraViewpointEP15CameraViewpoint kind:function(arm,size=0xa4) addr:0x0208046c
_ZN7MapBase19FindViewpoint_Unk_4EcP15CameraViewpoint kind:function(arm,size=0xc0) addr:0x02080510
_ZN7MapBase19FindViewpoint_Unk_0EiP15CameraViewpoint kind:function(arm,size=0xb8) addr:0x020805d0
_ZN7MapBase19GetCurrentViewpointEP15CameraViewpointi kind:function(arm,size=0xf8) addr:0x02080688
_ZN7MapBase26GetCurrentViewpoint_Unk_00Ei kind:function(arm,size=0x54) addr:0x02080780
_ZN7MapBase8vfunc_b8Ev kind:function(arm,size=0x50) addr:0x020807d4
_ZN7MapBase18func_ov00_02080824EjPc kind:function(arm,size=0xac) addr:0x02080824
_ZN7MapBase10AddUnk_130Ei kind:function(arm,size=0xe8) addr:0x020808d0
_ZN7MapBase18func_ov00_020809b8Ei kind:function(arm,size=0xc0) addr:0x020809b8
_ZN7MapBase18func_ov00_02080a78EP5Vec3p kind:function(arm,size=0x58) addr:0x02080a78
_ZN12MapBase_Unk218func_ov00_02080ad0EPP11TriggerBaseS2_ kind:function(arm,size=0x54) addr:0x02080ad0
_ZN7MapBase18func_ov00_02080b24EP5Vec2b kind:function(arm,size=0x1e4) addr:0x02080b24
_ZN7MapBase18func_ov00_02080d08Ei kind:function(arm,size=0x6c) addr:0x02080d08
_ZN7MapBase8vfunc_bcEv kind:function(arm,size=0x4) addr:0x02080d74
_ZN7MapBase8vfunc_98Eiii kind:function(arm,size=0x4) addr:0x02080d78
_ZN7MapBase8vfunc_c0Ev kind:function(arm,size=0x4) addr:0x02080d7c
_ZN7MapBase22TriggerOfType_vfunc_10Ei kind:function(arm,size=0x5c) addr:0x02080d80
_ZN11TriggerBase8vfunc_10Ev kind:function(arm,size=0x8) addr:0x02080ddc
_ZN7MapBase18func_ov00_02080de4Ev kind:function(arm,size=0x4) addr:0x02080de4
_ZN7MapBase18func_ov00_02080de8Ei kind:function(arm,size=0xf4) addr:0x02080de8
_ZN7MapBase18func_ov00_02080edcEv kind:function(arm,size=0x44) addr:0x02080edc
_ZNSt6vectorIP11TriggerBaseED1Ev kind:function(arm,size=0x44) addr:0x02080f20
_ZNSt6vectorIP11TriggerBaseE9push_backERS1_ kind:function(arm,size=0x30) addr:0x02080f64
_ZNSt6vectorIP11TriggerBaseE5eraseEPS1_S3_ kind:function(arm,size=0x64) addr:0x02080f94
_ZNSt6vectorI8EntranceED1Ev kind:function(arm,size=0x48) addr:0x02080ff8
_ZNSt6vectorI8EntranceE9push_backERS0_ kind:function(arm,size=0x30) addr:0x02081040
_ZNSt6vectorI4ExitED1Ev kind:function(arm,size=0x48) addr:0x02081070
_ZNSt6vectorI4ExitE9push_backERS0_ kind:function(arm,size=0x30) addr:0x020810b8
_ZNSt6vectorI15CameraViewpointED1Ev kind:function(arm,size=0x48) addr:0x020810e8
_ZNSt6vectorI15CameraViewpointE9push_backERS0_ kind:function(arm,size=0x30) addr:0x02081130
_ZNSt6vectorIP11TriggerBaseE11append_backEiPS1_ kind:function(arm,size=0x15c) addr:0x02081160
_ZNSt6vectorIP11TriggerBaseE16get_new_capacityEi kind:function(arm,size=0xcc) addr:0x020812bc
_ZNSt6vectorI8EntranceE13decrease_sizeEi kind:function(arm,size=0x10) addr:0x02081388
_ZNSt6vectorI8EntranceE11append_backEiPS0_ kind:function(arm,size=0x18c) addr:0x02081398
_ZNSt6vectorI8EntranceE16get_new_capacityEi kind:function(arm,size=0xd0) addr:0x02081524
_ZNSt6vectorI4ExitE13decrease_sizeEi kind:function(arm,size=0x10) addr:0x020815f4
_ZNSt6vectorI4ExitE11append_backEiPS0_ kind:function(arm,size=0x1d8) addr:0x02081604
_ZNSt6vectorI4ExitE16get_new_capacityEi kind:function(arm,size=0xd0) addr:0x020817dc
_ZNSt6vectorI15CameraViewpointE13decrease_sizeEi kind:function(arm,size=0x10) addr:0x020818ac
_ZNSt6vectorI15CameraViewpointE11append_backEiPS0_ kind:function(arm,size=0x1d4) addr:0x020818bc
_ZNSt6vectorI15CameraViewpointE16get_new_capacityEi kind:function(arm,size=0xd0) addr:0x02081a90
func_ov000_02081b60 kind:function(arm,size=0x1c) addr:0x02081b60
func_ov000_02081b7c kind:function(arm,size=0x1c) addr:0x02081b7c
func_ov000_02081b98 kind:function(arm,size=0x1c) addr:0x02081b98
func_ov000_02081bb4 kind:function(arm,size=0x1c) addr:0x02081bb4
func_ov000_02081bd0 kind:function(arm,size=0x48) addr:0x02081bd0
func_ov000_02081c18 kind:function(arm,size=0x48) addr:0x02081c18
func_ov000_02081c60 kind:function(arm,size=0x28) addr:0x02081c60
func_ov000_02081c88 kind:function(arm,size=0x48) addr:0x02081c88
func_ov000_02081cd0 kind:function(arm,size=0x48) addr:0x02081cd0
func_ov000_02081d18 kind:function(arm,size=0x28) addr:0x02081d18
func_ov000_02081d40 kind:function(arm,size=0x48) addr:0x02081d40
func_ov000_02081d88 kind:function(arm,size=0x48) addr:0x02081d88
func_ov000_02081dd0 kind:function(arm,size=0x28) addr:0x02081dd0
func_ov000_02081df8 kind:function(arm,size=0x44) addr:0x02081df8
func_ov000_02081e3c kind:function(arm,size=0x40) addr:0x02081e3c
func_ov000_02081e7c kind:function(arm,size=0x28) addr:0x02081e7c
func_ov000_02081ea4 kind:function(arm,size=0x8) addr:0x02081ea4
func_ov000_02081eac kind:function(arm,size=0x8) addr:0x02081eac
func_ov000_02081eb4 kind:function(arm,size=0x8) addr:0x02081eb4
func_ov000_02081ebc kind:function(arm,size=0x8) addr:0x02081ebc
func_ov000_02081ec4 kind:function(arm,size=0x10) addr:0x02081ec4
func_ov000_02081ed4 kind:function(arm,size=0x10) addr:0x02081ed4
func_ov000_02081ee4 kind:function(arm,size=0x10) addr:0x02081ee4
func_ov000_02081ef4 kind:function(arm,size=0x44) addr:0x02081ef4
func_ov000_02081f38 kind:function(arm,size=0x14) addr:0x02081f38
func_ov000_02081f4c kind:function(arm,size=0x4) addr:0x02081f4c
func_ov000_02081f50 kind:function(arm,size=0x8) addr:0x02081f50
func_ov000_02081f58 kind:function(arm,size=0x14) addr:0x02081f58
func_ov000_02081f6c kind:function(arm,size=0x4) addr:0x02081f6c
func_ov000_02081f70 kind:function(arm,size=0x8) addr:0x02081f70
func_ov000_02081f78 kind:function(arm,size=0x8) addr:0x02081f78
func_ov000_02081f80 kind:function(arm,size=0x84) addr:0x02081f80
func_ov000_02082004 kind:function(arm,size=0x8) addr:0x02082004
func_ov000_0208200c kind:function(arm,size=0x8) addr:0x0208200c
func_ov000_02082014 kind:function(arm,size=0x70) addr:0x02082014
func_ov000_02082084 kind:function(arm,size=0x8) addr:0x02082084
func_ov000_0208208c kind:function(arm,size=0x14) addr:0x0208208c
func_ov000_020820a0 kind:function(arm,size=0x1c) addr:0x020820a0
func_ov000_020820bc kind:function(arm,size=0x14) addr:0x020820bc
func_ov000_020820d0 kind:function(arm,size=0x1c) addr:0x020820d0
_ZN10MapManager24GetCourseDungeonProgressEP14CourseProgress kind:function(arm,size=0x10) addr:0x020820ec
_ZN10MapManager18func_ov00_020820fcEiii kind:function(arm,size=0x10) addr:0x020820fc
_ZN10MapManager18func_ov00_0208210cEiPi kind:function(arm,size=0x200) addr:0x0208210c
_ZN10MapManager18func_ov00_0208230cEPi kind:function(arm,size=0x3c) addr:0x0208230c
_ZN10MapManager18func_ov00_02082348EPi kind:function(arm,size=0x5c) addr:0x02082348
_ZN10MapManager18func_ov00_020823a4Ei kind:function(arm,size=0x10) addr:0x020823a4
_ZN10MapManager18func_ov00_020823b4Ev kind:function(arm,size=0x10) addr:0x020823b4
_ZN10MapManager18func_ov00_020823c4EPii kind:function(arm,size=0x10) addr:0x020823c4
_ZN10MapManager18func_ov00_020823d4Ei kind:function(arm,size=0x10) addr:0x020823d4
_ZN10MapManager18func_ov00_020823e4Ei kind:function(arm,size=0x10) addr:0x020823e4
_ZN10MapManager16MapData_vfunc_b4Ev kind:function(arm,size=0x18) addr:0x020823f4
_ZN10MapManager16MapData_vfunc_9cEv kind:function(arm,size=0x18) addr:0x0208240c
_ZN10MapManager18func_ov00_02082424Ev kind:function(arm,size=0x30) addr:0x02082424
_ZN10MapManager18func_ov00_02082454EP5Vec3pS1_ kind:function(arm,size=0x40) addr:0x02082454
_ZN10MapManager18func_ov00_02082494Ei kind:function(arm,size=0x38) addr:0x02082494
_ZN10MapManager18func_ov00_020824ccEi kind:function(arm,size=0x38) addr:0x020824cc
_ZN10MapManager18func_ov00_02082504Ev kind:function(arm,size=0x34) addr:0x02082504
_ZN10MapManager18func_ov00_02082538Ev kind:function(arm,size=0x5c) addr:0x02082538
_ZN10MapManager18func_ov00_02082594Ev kind:function(arm,size=0x18) addr:0x02082594
_ZN10MapManager18func_ov00_020825acEv kind:function(arm,size=0x18) addr:0x020825ac
_ZN10MapManager17GetCourseFilePathEPcS0_ kind:function(arm,size=0x20) addr:0x020825c4
_ZN10MapManager18func_ov00_020825e4EiPc kind:function(arm,size=0x30) addr:0x020825e4
_ZN10MapManager18func_ov00_02082614EPci kind:function(arm,size=0x24) addr:0x02082614
_ZN10MapManager16MapData_vfunc_b0Eii kind:function(arm,size=0x18) addr:0x02082638
_ZN10MapManager18func_ov00_02082650Eiii kind:function(arm,size=0x10) addr:0x02082650
_ZN10MapManager18func_ov00_02082660Eii kind:function(arm,size=0x10) addr:0x02082660
_ZN10MapManager18func_ov00_02082670Eii kind:function(arm,size=0x10) addr:0x02082670
_ZN10MapManager18func_ov00_02082680Eii kind:function(arm,size=0x20) addr:0x02082680
_ZN10MapManager18func_ov00_020826a0Eii kind:function(arm,size=0x20) addr:0x020826a0
_ZN10MapManager9CreateMapEiii kind:function(arm,size=0x100) addr:0x020826c0
_ZN10MapManager10DestroyMapEv kind:function(arm,size=0x30) addr:0x020827c0
_ZN10MapManager16MapData_vfunc_44Ev kind:function(arm,size=0x18) addr:0x020827f0
_ZN10MapManager18func_ov00_02082808Eb kind:function(arm,size=0xb8) addr:0x02082808
_ZN10MapManager16MapData_vfunc_7cEiPiiPs kind:function(arm,size=0x20) addr:0x020828c0
_ZN10MapManager16MapData_vfunc_84Ei kind:function(arm,size=0x18) addr:0x020828e0
_ZN10MapManager18func_ov00_020828f8EPi kind:function(arm,size=0x10) addr:0x020828f8
_ZN10MapManager10GetNumMapsEv kind:function(arm,size=0xc) addr:0x02082908
_ZN10MapManager18func_ov00_02082914Ei kind:function(arm,size=0x1b8) addr:0x02082914
_ZN10MapManager18func_ov00_02082accEv kind:function(arm,size=0x10) addr:0x02082acc
_ZN10MapManager18func_ov00_02082adcEv kind:function(arm,size=0x18) addr:0x02082adc
_ZN10MapManager18func_ov00_02082af4Ev kind:function(arm,size=0x48) addr:0x02082af4
_ZN10MapManager18func_ov00_02082b3cEPiP5Vec2b kind:function(arm,size=0x1cc) addr:0x02082b3c
_ZN10MapManager18func_ov00_02082d08Ev kind:function(arm,size=0x20) addr:0x02082d08
_ZN10MapManager17GetCurrentMapPosXEv kind:function(arm,size=0xc) addr:0x02082d28
_ZN10MapManager17GetCurrentMapPosYEv kind:function(arm,size=0xc) addr:0x02082d34
_ZN10MapManager18func_ov00_02082d40Ev kind:function(arm,size=0x34) addr:0x02082d40
_ZN10MapManager18func_ov00_02082d74Ei kind:function(arm,size=0x10) addr:0x02082d74
_ZN10MapManager18func_ov00_02082d84EP5Vec2bPiS2_ kind:function(arm,size=0x98) addr:0x02082d84
_ZN10MapManager18func_ov00_02082e1cEPiS0_ kind:function(arm,size=0x250) addr:0x02082e1c
_ZN10MapManager18func_ov00_0208306cEPiS0_ kind:function(arm,size=0xf0) addr:0x0208306c
_ZN10MapManager18func_ov00_0208315cEPiS0_ kind:function(arm,size=0xe8) addr:0x0208315c
_ZN10MapManager18func_ov00_02083244EjP5Vec3pPiS2_ kind:function(arm,size=0x54) addr:0x02083244
_ZN10MapManager18func_ov00_02083298EjP5Vec3pPiS2_ kind:function(arm,size=0x74) addr:0x02083298
_ZN10MapManager21GetCourseData_Unk_25cEv kind:function(arm,size=0xc) addr:0x0208330c
_ZN10MapManager15IsMapInMainGridEj kind:function(arm,size=0x10) addr:0x02083318
_ZN10MapManager18func_ov00_02083328Ev kind:function(arm,size=0x1c) addr:0x02083328
_ZN10MapManager22GetCourseMainGridSizeXEv kind:function(arm,size=0xc) addr:0x02083344
_ZN10MapManager22GetCourseMainGridSizeYEv kind:function(arm,size=0xc) addr:0x02083350
_ZN10MapManager11GetMapWidthEv kind:function(arm,size=0xc) addr:0x0208335c
_ZN10MapManager12GetMapHeightEv kind:function(arm,size=0xc) addr:0x02083368
_ZN10MapManager18func_ov00_02083374Ev kind:function(arm,size=0x10) addr:0x02083374
_ZN10MapManager18func_ov00_02083384Ev kind:function(arm,size=0x10) addr:0x02083384
_ZN10MapManager13GetCourseMinXEv kind:function(arm,size=0xc) addr:0x02083394
_ZN10MapManager13GetCourseMinZEv kind:function(arm,size=0xc) addr:0x020833a0
_ZN10MapManager13GetCourseMaxXEv kind:function(arm,size=0xc) addr:0x020833ac
_ZN10MapManager13GetCourseMaxZEv kind:function(arm,size=0xc) addr:0x020833b8
_ZN10MapManager10GetMapMinXEv kind:function(arm,size=0xc) addr:0x020833c4
_ZN10MapManager10GetMapMinZEv kind:function(arm,size=0xc) addr:0x020833d0
_ZN10MapManager10GetMapMaxXEv kind:function(arm,size=0xc) addr:0x020833dc
_ZN10MapManager10GetMapMaxZEv kind:function(arm,size=0xc) addr:0x020833e8
_ZN10MapManager13GetMapCenterXEv kind:function(arm,size=0xc) addr:0x020833f4
_ZN10MapManager13GetMapCenterZEv kind:function(arm,size=0xc) addr:0x02083400
_ZN10MapManager15GetMapMinBoundsEP5Vec3p kind:function(arm,size=0x20) addr:0x0208340c
_ZN10MapManager15GetMapMaxBoundsEP5Vec3p kind:function(arm,size=0x20) addr:0x0208342c
_ZN10MapManager12GetMapCenterEP5Vec3p kind:function(arm,size=0x20) addr:0x0208344c
_ZN10MapManager18func_ov00_0208346cEP4AABB kind:function(arm,size=0x50) addr:0x0208346c
_ZN10MapManager18func_ov00_020834bcEP5Vec3pii kind:function(arm,size=0x68) addr:0x020834bc
_ZN10MapManager18func_ov00_02083524EP5Vec3pii kind:function(arm,size=0x3c) addr:0x02083524
_ZN10MapManager18func_ov00_02083560EP5Vec2bPS_j kind:function(arm,size=0x10) addr:0x02083560
_ZN10MapManager18func_ov00_02083570Ehh kind:function(arm,size=0x18) addr:0x02083570
_ZN10MapManager18func_ov00_02083588Ev kind:function(arm,size=0x1c) addr:0x02083588
_ZN10MapManager18func_ov00_020835a4Ev kind:function(arm,size=0x10) addr:0x020835a4
_ZN10MapManager18func_ov00_020835b4Ev kind:function(arm,size=0x10) addr:0x020835b4
_ZN10MapManager18func_ov00_020835c4Eii kind:function(arm,size=0x20) addr:0x020835c4
_ZN10MapManager18func_ov00_020835e4EiPiPc kind:function(arm,size=0x10) addr:0x020835e4
_ZN10MapManager18func_ov00_020835f4Ei kind:function(arm,size=0x10) addr:0x020835f4
_ZN10MapManager18func_ov00_02083604Ei kind:function(arm,size=0x10) addr:0x02083604
_ZN10MapManager18func_ov00_02083614Ei kind:function(arm,size=0x10) addr:0x02083614
_ZN10MapManager14GetEntrancePosEP8Entrancei kind:function(arm,size=0x40) addr:0x02083624
_ZN10MapManager18func_ov00_02083664EP8Entrancei kind:function(arm,size=0x58) addr:0x02083664
_ZN10MapManager21GetTriggerBoundingBoxEiP4AABB kind:function(arm,size=0x10) addr:0x020836bc
_ZN10MapManager23GetTriggerBoundingBoxesEiP4AABBi kind:function(arm,size=0x10) addr:0x020836cc
_ZN10MapManager18func_ov00_020836dcEjj kind:function(arm,size=0x94) addr:0x020836dc
_ZN10MapManager23IsTriggerTypeOverlappedEjP5Vec3p kind:function(arm,size=0x10) addr:0x02083770
_ZN10MapManager21GetOverlappingTriggerEP5Vec3p kind:function(arm,size=0x10) addr:0x02083780
_ZN10MapManager18func_ov00_02083790Ei kind:function(arm,size=0xb0) addr:0x02083790
_ZN10MapManager18func_ov00_02083840Ei kind:function(arm,size=0x88) addr:0x02083840
_ZN10MapManager10AddTriggerEi kind:function(arm,size=0x10) addr:0x020838c8
_ZN10MapManager18func_ov00_020838d8Ei kind:function(arm,size=0x10) addr:0x020838d8
_ZN10MapManager8FindExitEjP4Exit kind:function(arm,size=0x10) addr:0x020838e8
_ZN10MapManager18func_ov00_020838f8EP4Exit kind:function(arm,size=0x10) addr:0x020838f8
_ZN10MapManager18func_ov00_02083908EcP15CameraViewpoint kind:function(arm,size=0x10) addr:0x02083908
_ZN10MapManager18func_ov00_02083918EiP15CameraViewpoint kind:function(arm,size=0x10) addr:0x02083918
_ZN10MapManager19GetCurrentViewpointEP15CameraViewpointi kind:function(arm,size=0x10) addr:0x02083928
_ZN10MapManager18func_ov00_02083938Ei kind:function(arm,size=0x10) addr:0x02083938
_ZN10MapManager21SetCurrentViewpointIdEci kind:function(arm,size=0x10) addr:0x02083948
_ZN10MapManager18func_ov00_02083958Ei kind:function(arm,size=0x10) addr:0x02083958
_ZN10MapManager18func_ov00_02083968EjPc kind:function(arm,size=0x10) addr:0x02083968
_ZN10MapManager18func_ov00_02083978EP5Vec3pS1_ kind:function(arm,size=0x3c) addr:0x02083978
_ZN10MapManager18func_ov00_020839b4Ei kind:function(arm,size=0x10) addr:0x020839b4
_ZN10MapManager18func_ov00_020839c4Ei kind:function(arm,size=0x10) addr:0x020839c4
_ZN10MapManager18func_ov00_020839d4Ei kind:function(arm,size=0x24) addr:0x020839d4
_ZN10MapManager18func_ov00_020839f8Ei kind:function(arm,size=0x24) addr:0x020839f8
_ZN10MapManager18func_ov00_02083a1cEP5Vec2bPS_P5Vec3p kind:function(arm,size=0x38) addr:0x02083a1c
_ZN10MapManager18func_ov00_02083a54EPhPS_PiiS2_ kind:function(arm,size=0x130) addr:0x02083a54
_ZN10MapManager13GetTileStartXEi kind:function(arm,size=0x28) addr:0x02083b84
_ZN10MapManager13GetTileStartZEi kind:function(arm,size=0x28) addr:0x02083bac
_ZN10MapManager11GetTileEndXEi kind:function(arm,size=0x28) addr:0x02083bd4
_ZN10MapManager11GetTileEndZEi kind:function(arm,size=0x28) addr:0x02083bfc
